,comuna_id,lat,lon,id,Users,Males,Females,High school grad,College grad,Away from hometown,Away from family,Recently moved,Single,Married,Civil union,Engaged,iOS,Android,Frequent international travelers,Frequent Travelers,Returned from travels 1 week ago,Technology early adopters,2G,3G,4G,WiFi,Expats,Gambling,Casino,Catholic Church,Buddhism,Atheism,Cooking,Restaurants,Fast food,LGBT community,Homosexuality,Same-sex marriage,Fitness and wellness,Older devices,Mac,iPhone X,Huawei,VIVO,Oppo,iPhone 8,iPhone 8 Plus,Galaxy S8,Galaxy S8+,Galaxy S9,Galaxy S9+,smartphone e tablet,tablet,Cherry Mobile,Samsung Android,Windows,circle_id_x,Unnamed: 0_x,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,Unnamed: 0_y,circle_id_y,median_income_comuna,log_median_income_comuna
0,13101,-501.81176470588235,-1059.9140181045066,2645,1351618.381321125,0.518650306359837,0.47977149663289004,0.10762191149074501,0.2980600055627723,0.10895113026763395,0.10894285075366435,0.0,0.21287388001764165,0.11423004620463392,0.0,0.03184864046407737,0.09690720268177735,0.6766001834774673,0.26670912344567027,0.7536066217115812,0.2672741349589373,0.03230206497921103,0.0,0.007839012748873985,0.4188927835553201,0.34108896767611707,0.22761332750917765,0.11205494183961764,0.03888234542873758,0.15402658045558235,0.05641857404041334,0.036386284695351954,0.3673075236020194,0.41136614596988996,0.3792277184318914,0.07781495656075044,0.025925938169014222,0.0,0.6539615790956868,0.20379056626670164,0.01684824119582005,0.000813839183605077,0.1831807191955528,0.0,0.0,0.007082332805467691,0.000813839183605077,0.005072376287064377,0.000813839183605077,0.0017559240704220355,0.0017559240704220355,0.8024349652820749,0.41710053359906113,0.0,0.30384006204087916,0.03628786810315559,2645,105,-1059.9140181045066,-501.81176470588235,6.580998143257672,0.9149832811262123,0,151,540000.0,13.199324418540456
1,13102,-435.5070588235295,-919.264177606149,1641,170249.1746648609,0.48238621233900714,0.501576012091417,0.1359486594064108,0.27383346892311744,0.0774869611066825,0.07749263719418971,0.0,0.21305609808496412,0.13455586758162866,0.0,0.033379512289951056,0.08068441053437886,0.6712545947238328,0.2484862778827721,0.7250476126452029,0.21998134628122906,0.03208668485487512,0.0,0.0,0.28472696426037447,0.470173781098981,0.1282937437791984,0.13080701908477868,0.0323942434461957,0.15017308369671023,0.05184768499892653,0.029755879547874682,0.3755871353668156,0.42527717819938354,0.41450222578079954,0.07705351171307233,0.013130153148238956,0.0,0.6842509696330995,0.1905460908288665,0.0,0.0,0.1934195725367603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738917743557956,0.3945422565260978,0.0,0.2923100984695604,0.04912634413485974,1641,273,-919.264177606149,-435.5070588235295,4.7649035781725155,0.9074137623977085,15,113,490000.0,13.102160670086809
2,13103,-334.22352941176473,-707.4378665195563,2043,189753.67254763737,0.4831845200447952,0.5081084498175762,0.13766569269501563,0.24955178445561765,0.07084433533240964,0.07069462822384216,0.0,0.2192640304063308,0.1282383801776041,0.0,0.042197358109758984,0.06005166238548516,0.7082085524955146,0.2439736021229424,0.7379426216192788,0.24440635508228373,0.039194174817957936,0.0,0.0,0.2828900341939715,0.4737266254927923,0.1342325926645325,0.13644652773721952,0.03957263307283628,0.15209455355174495,0.04770715754516122,0.03448364957580473,0.36574828637102086,0.42136880993228265,0.418893667669384,0.07507423161254158,0.021860808047715126,0.0,0.6823738273222757,0.20310428503437616,0.0,0.0,0.20451004692024857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538195865185321,0.4109885908137729,0.0,0.2969659689547929,0.039077632083730905,2043,325,-707.4378665195563,-334.22352941176473,3.1413138407302363,0.898996145239922,28,201,350000.0,12.765688433465597
3,13104,-267.1070588235294,-565.3762613153165,1942,159002.59693975557,0.4866756902988301,0.5094835402408217,0.13662669079856954,0.2777148843838015,0.08535853193961884,0.08494710964367708,0.0,0.21510545782224738,0.13368874442822565,0.0,0.036152302577646976,0.08472925560970704,0.6747884012465153,0.27027928035757076,0.7338656469479405,0.2126432187871699,0.03467440503702301,0.0,0.0,0.27450818588822945,0.4870777248124144,0.1800496732683676,0.13723053840183724,0.03987437211558837,0.15627330788938945,0.0499814890724507,0.033216113522203924,0.37922083373706006,0.43894247684798426,0.41798578852540574,0.06961248731967609,0.02054405014779037,0.0,0.6770074955200357,0.19662368949606776,0.00011693595466346607,0.0,0.19256570319393546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7485011634003156,0.4066280309424611,0.0,0.2950433003238896,0.04470498480862492,1942,332,-565.3762613153165,-267.1070588235294,3.2313286124205662,0.9311425817517494,38,259,550000.0,13.217673557208654
4,13105,-369.2023529411765,-777.466101813674,698,198658.41312970358,0.482091117497163,0.5160099447801767,0.13819190856652913,0.25397721893230424,0.06582180203397328,0.06589465670512837,0.0,0.21345730568088078,0.13340732919569656,0.0,0.04188693059525519,0.06528632017999676,0.697043564825759,0.24369587429998577,0.7305342739830585,0.2271562475999881,0.03859800785174529,0.0,0.0,0.28527173401877187,0.47852441377545823,0.09755707890892695,0.13014351022056628,0.03855378700205538,0.1580946130304574,0.050164040991499126,0.03596673498958343,0.371338029051443,0.41487400373532335,0.41671889387237104,0.07313603873525755,0.017954108271641026,0.0,0.6776921705540314,0.2037856895741724,0.0,0.0,0.2065776140997598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7514593009375184,0.41150094353806227,0.0,0.29208726318307277,0.043660937792066985,698,561,-777.466101813674,-369.2023529411765,4.17440828798122,0.9249820899876446,46,78,399632.5,12.898300653780653
5,13106,-301.1858823529412,-636.3178665195562,1466,341715.0233552078,0.5128696328607553,0.5040957081486219,0.12569007718785813,0.3107978372794523,0.11616960224384382,0.1152471790077053,0.0,0.23185941140106928,0.12043869541171012,0.0,0.03734802959019956,0.08462733590938072,0.6972061258788772,0.27349497178142673,0.7421443095604968,0.2298568583615194,0.03525136662519461,0.0,0.0009518433284734996,0.32268416247937154,0.4350475279739185,0.25075303393744275,0.12805754885421902,0.038657011148920284,0.15442446694638687,0.05191881573531001,0.03696372493924103,0.3859452449625429,0.435743356070371,0.42013710398987114,0.08040105527506895,0.026317435777003476,0.0,0.6877557995931327,0.1992974159288634,0.010266194167562562,0.0,0.1911519461779985,0.0,0.0,0.0007493234713514783,0.0,0.0006683155285026699,0.0,0.0,0.0,0.777817935475192,0.42118684111835036,0.0,0.3074629666687658,0.04302774542737525,1466,549,-636.3178665195562,-301.1858823529412,4.393987453077052,0.9325265414167512,57,167,367460.0,12.814369748173727
6,13107,-800.6858823529416,-1695.1302794198232,6528,184613.34868507553,0.4724192691771463,0.5134736937596,0.11023386963889156,0.2980860074418045,0.06970680216722214,0.06970680216722214,0.0,0.19667547848946468,0.16114880141348967,0.0,0.015442055597470167,0.11635351995301138,0.6184087320087109,0.2789138533187447,0.7224902187847049,0.2146805987889261,0.016373269060456046,0.0,0.0,0.26227478641457486,0.47617194523149536,0.11137907066460169,0.10923863652736365,0.024043083676507815,0.13586899283148224,0.0384909043390877,0.009015395202653992,0.3925742303028355,0.44795060516186697,0.4100418931900109,0.05541295599885005,0.0014400594630385915,0.0,0.681999591233163,0.17870406037819414,4.5551136112014724e-05,0.0,0.16693486475302466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302148889610671,0.39625336509806847,0.0,0.2752693856607204,0.04592388076725846,6528,1860,-1695.1302794198232,-800.6858823529416,13.030783905117627,0.9230137144576523,66,278,586416.5,13.281785566948622
7,13108,-167.05882352941177,-353.3232104084796,1097,226127.59959297118,0.5018858815151305,0.4885669706885016,0.12206241392066558,0.3093856586036123,0.12259012629229349,0.12264035415456755,0.0,0.22484177717524997,0.11665048082060707,0.0,0.03718797276351883,0.08691216688576565,0.6678280224547067,0.28896303295254827,0.7272962286938264,0.22756698428625988,0.033003486293572804,0.0,0.0027504317590761056,0.3264885228315236,0.4287419402310735,0.29306932631522103,0.12539004749393048,0.03893944358369878,0.161964308363815,0.051810241172804646,0.0366364306728976,0.38650834614258023,0.4420883605837393,0.4137880116281319,0.07796230443827028,0.026390482575585753,0.0,0.6793950639169212,0.19504637757189466,0.014325168862055884,0.0,0.18807165330634612,0.0,0.0,0.0027504317590761056,0.0,0.0,0.0,0.0,0.0,0.7694426552719547,0.4148619490809986,0.0,0.2995479984566574,0.03675432825175434,1097,460,-353.3232104084796,-167.05882352941177,2.2255618253536733,0.9379998457596458,90,223,477702.0,13.076742386097362
8,13109,-268.23647058823525,-565.3197907270812,793,138601.5772470922,0.4872092109407007,0.5125345449898678,0.13196771729294166,0.3067442252632127,0.08976012543944407,0.0898060028843391,0.0,0.22289386971821196,0.13413501801266794,0.0,0.04009677002556754,0.0908823662932449,0.65442404569972,0.25590032574170973,0.7136818299688079,0.20765631275606736,0.03406815282509184,0.0,0.0,0.2624968211297511,0.48941097174400966,0.147286069457327,0.12850161325757425,0.040601542855815194,0.15755967567637796,0.05767894586898727,0.041534255234161106,0.3848037646756897,0.4421882551638191,0.4298705662980718,0.07408196371518944,0.02461893147230449,0.0,0.6884909217100138,0.18916700218971552,0.00407046034088834,0.0,0.1915914994366346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7267223012988063,0.39532943536314696,0.0,0.2803409120331549,0.05423736087569406,793,788,-565.3197907270812,-268.23647058823525,2.9008690933170076,0.9106253299019439,95,98,485000.0,13.091904169919621
9,13110,-1073.0341176470586,-2257.5602296485467,3281,604614.4645942696,0.4780498820837132,0.5195783605631722,0.1275424925863809,0.3020600595578219,0.07596193306856565,0.07655700080416644,0.0,0.21468272239201586,0.14162305162323752,0.0,0.032865331898002934,0.09813601386584896,0.6511034398543912,0.2574020974843204,0.7310508876764251,0.2060171913828301,0.02966956122744288,0.0,0.0,0.27432828990134306,0.48214517491755726,0.10206296949841628,0.12075781499064794,0.03436257284189304,0.13802752988527564,0.05037716085104041,0.033717847543048546,0.3891182782924422,0.4357135738900469,0.42459177737724085,0.06712648043509963,0.016848061133983145,0.0,0.6860669006493594,0.18537626013155287,0.0,0.0,0.1832619624840053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284724967734415,0.377385460107905,0.0,0.2823484452371218,0.056872647646075046,3281,3792,-2257.5602296485467,-1073.0341176470586,19.484835280934778,0.8675441972263944,103,123,543913.5,13.20654550584213
10,13111,-301.82117647058817,-635.6025724019094,856,163030.50759334044,0.48313647881240435,0.5120487816082684,0.14011070035647916,0.2594748872090342,0.07029066629543941,0.07031242176643555,0.0,0.2171965235953317,0.1298861237354279,0.0,0.041201352113566285,0.06476683169424143,0.7009299639281941,0.24528570745032377,0.7273172353776328,0.21736390332975308,0.037372002903418196,0.0,0.0,0.27614405662368696,0.4849256156249875,0.1074266665755392,0.13046803436695165,0.038629177239705416,0.15283837877949322,0.047781952002058856,0.037068025805268634,0.38002174605969063,0.4330572361053134,0.438398870650731,0.07189393165617887,0.024467598933350262,0.0,0.6911174770575114,0.20259220383317325,0.0,0.0,0.20463197012793716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7550491204277947,0.41534306306915203,0.0,0.298876408281741,0.04559490885606854,856,1251,-635.6025724019094,-301.82117647058817,2.9098473201190274,0.9148833771610134,135,80,442401.5,12.99997311978126
11,13112,-570.9047058823528,-1200.827388014629,791,323152.49515003484,0.48194367755852335,0.5113552422172813,0.13571280441355774,0.2320147078584371,0.05447044473284329,0.054640805042920806,0.0,0.20821505328641024,0.12965881092416917,0.0,0.03814212958195484,0.05036026534470387,0.7203459465156089,0.2413344648255873,0.7422075538154359,0.22365399036741715,0.037826530900966174,0.0,0.0,0.2932430791584436,0.47575622224687436,0.08707152136562675,0.12814543805096196,0.03558598350859759,0.1515631672157946,0.04139576645657534,0.031758088905240865,0.3540949252936362,0.40357704897763647,0.4015649805048194,0.0691358724987806,0.010198469900927485,0.0,0.6623117350200511,0.20646570246418955,0.0,0.0,0.20638239325092894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754796796527548,0.4145213072066854,0.0,0.2975692886972107,0.03459768328531578,791,2584,-1200.827388014629,-570.9047058823528,8.914012591085674,0.9240964417803962,144,62,420000.0,12.948009990259552
12,13113,-535.1317647058823,-1128.5672782842623,3066,126150.75426123319,0.44839860471901466,0.5214825267475038,0.10705272580186397,0.36539912046419415,0.0989631872535215,0.09864347055647693,0.0,0.21267010106172224,0.17353314568528833,0.0,0.00799195423491839,0.1927923104030995,0.527252631659049,0.32600313557351035,0.7043230343196255,0.21931779371819873,0.007532115449842745,0.0,0.0,0.2547627243659787,0.4669422247708838,0.10151492702813651,0.09818832621089,0.02151968920986203,0.14715780079608548,0.049725239781539005,0.013089884288176177,0.4191984835472931,0.4753886827145723,0.4260500149090176,0.05826335207907461,0.001562210478308418,0.0,0.6938217586530742,0.1671860747273693,0.007773438684498881,0.0,0.1346877962837454,0.0,0.0,0.0015166011912297556,0.0,0.0,0.0,0.0,0.0,0.6887107674740904,0.35730487698337493,0.0,0.25298543602416956,0.07014812603641082,3066,2696,-1128.5672782842623,-535.1317647058823,6.749584466170276,0.9157103555926296,161,191,1004199.0,13.81970076676468
13,13114,-1035.8141176470585,-2186.1292126796006,6987,450353.12093345594,0.44434071316979434,0.5387072334949103,0.093780901187386,0.41037252898001003,0.11035613246219592,0.10989567787459438,0.0,0.21007553514146265,0.1810355125801255,0.0,0.0012348146633358481,0.2811319867179215,0.4271936528160646,0.390842926594802,0.7058759805222719,0.23116952798709306,0.0033316496813974566,0.0,0.0,0.25569050295803786,0.46014273246278364,0.12098275119937953,0.07834090943390344,0.027945551057002978,0.14622587596965347,0.04834119741427747,0.015005370739327988,0.4406052285008518,0.5059055976374727,0.41171301248234393,0.04807363235018959,0.0011698244178971191,0.0,0.7057924790443124,0.15822417007641126,0.031109242435161003,0.0,0.09945693433271226,0.0,0.0,0.010916941771989274,0.0,0.0,0.0,0.0,0.0,0.6850614985964071,0.3354585542725011,0.0,0.22341851136262889,0.08011749697038116,6987,5952,-2186.1292126796006,-1035.8141176470585,21.87806284950699,0.7040916265277709,177,196,1008725.0,13.824197715111728
14,13115,-933.6835294117654,-1974.8291029492348,8226,104698.58297925627,0.39144700777465424,0.538159694118982,0.04892771475587966,0.34128131390901584,0.04461006145934069,0.04429168720455314,0.0,0.13864198954423765,0.14685982528763478,0.0,0.0,0.2525909266588692,0.41329800950178675,0.37549906183831155,0.7095745598524292,0.20079225165847575,0.0,0.0,0.0,0.2500257241619276,0.40116834552877595,0.0991348006193285,0.041598331824378595,0.0,0.10802408700290402,0.0036011027620902712,0.0,0.40362854587712765,0.4439373480967252,0.3616295380981409,0.0039718045170113285,0.0,0.0,0.7062300017467706,0.092455915455414,0.003495187974969969,0.0,0.05080298093566898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812059746255869,0.33922105307213984,0.0,0.1746674344419784,0.020196688012604082,8226,6202,-1974.8291029492348,-933.6835294117654,21.22772055772885,0.06568289055852979,208,318,1013430.0,13.828851174901349
15,13116,-167.58823529411765,-353.45497511436184,550,108106.04868922521,0.4879800523101106,0.5011859552746962,0.1341574584248094,0.24736029684526692,0.06398544111608963,0.06419720620370072,0.0,0.21210038018154248,0.12556814357990645,0.0,0.038629020628528354,0.0669304627157514,0.6951301957206676,0.2362695622087911,0.7280890537276928,0.21366028807384027,0.03963412298050531,0.0,0.0,0.27939594503803905,0.477963694271952,0.12048243602576757,0.1265795926788269,0.04104292065775375,0.14515107095540164,0.050213189043971804,0.031042973735080057,0.3582299368686086,0.40382899194436744,0.41491643681094165,0.07293943791854865,0.00885864090549326,0.0,0.6645023923348803,0.20833099370517488,0.0,0.0,0.2066382522804791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749610240696387,0.4074934527787941,0.0,0.29232254181978984,0.04189946508659111,550,1190,-353.45497511436184,-167.58823529411765,2.4353532927127053,0.941643476904659,236,114,417583.0,12.94223860590968
16,13117,-167.2705882352941,-353.6243868790678,865,126613.8503041073,0.4847706156393861,0.4999047905585472,0.1381247456395448,0.2755860418450519,0.08888236775351811,0.08877422021968834,0.0,0.2266866492504282,0.12472110519920693,0.0,0.04056797563293415,0.0715700655930726,0.6828445995674595,0.2603753535599625,0.7245324331874796,0.23078062798970025,0.03693947704361007,0.0,0.0,0.2759815916493136,0.4736511302679066,0.174438316325802,0.1367997458770199,0.040084667699413885,0.15436251732293643,0.05128658936342343,0.037079068698343216,0.3785688997425172,0.4337826751767955,0.42605024451061674,0.07937434077216945,0.02516918012516711,0.0,0.6886750951013649,0.1978323177805972,0.0016103733122584368,0.0,0.19340672827991257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429257724317387,0.40537700976854013,0.0,0.296491346030283,0.04411019896383423,865,1215,-353.6243868790678,-167.2705882352941,1.9279165784170877,0.9340616567999847,241,166,349000.0,12.762827201184564
17,13118,-334.9294117647059,-705.9696312254387,1401,192958.82797665533,0.47325036368712364,0.5171838868636316,0.12457861458566451,0.33705215979144726,0.10062437693266331,0.10062437693266331,0.0,0.22770332594548204,0.1428480596827637,0.0,0.03638668815766185,0.11814351873212116,0.6191741970289797,0.28263594102800393,0.715326257618518,0.20524549478204449,0.03147118871474304,0.0,0.0,0.25223553224874773,0.4859759663582543,0.13380477460366183,0.12285788295587709,0.0407471453709637,0.15328032617974396,0.05905796805876182,0.04103591873357871,0.4101211002124623,0.4705580116809459,0.44596999631006706,0.07563332002549614,0.023125343247171495,0.0,0.7063398099066621,0.17503923544000036,0.010746645840940788,0.0,0.17833280268703153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198825177660481,0.37622121742810294,0.0,0.27754108220081875,0.06968562308965123,1401,2505,-705.9696312254387,-334.9294117647059,3.7598714570017204,0.9299376660433046,246,119,615673.5,13.330472069531261
18,13119,-1005.3000000000002,-2122.9043970668818,3418,825911.0522623408,0.4751267503303616,0.51332461223873,0.1372466275954947,0.28223158514445335,0.07311944110822954,0.07314261483116064,0.0,0.20855903440929513,0.14808400031822588,0.0,0.03553883776250614,0.09210649857973821,0.6665550297511389,0.24306671726067164,0.7348585886929412,0.2302324306146966,0.03160599366715675,0.0,0.0,0.2943170391285171,0.4593582525190941,0.08746651434151995,0.12730008894897143,0.03310914629457402,0.14931810914630325,0.05235123085389616,0.03486326207035404,0.38514092241730546,0.4353872816873437,0.42103675409226465,0.07501361537337364,0.014893054468813487,0.0,0.6991200562435487,0.181110399349661,0.0,0.0,0.185998062770139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7398189215517569,0.3813536215568186,0.0,0.29114445747491136,0.055542933242739644,3418,8115,-2122.9043970668818,-1005.3000000000002,21.152263640213402,0.48487336326474084,256,112,550000.0,13.217673557208654
