,comuna_id,lat,lon,id,Users,Males,Females,High school grad,College grad,Away from hometown,Away from family,Recently moved,Single,Married,Civil union,Engaged,iOS,Android,Frequent international travelers,Frequent Travelers,Returned from travels 1 week ago,Technology early adopters,2G,3G,4G,WiFi,Expats,Gambling,Casino,Catholic Church,Buddhism,Atheism,Cooking,Restaurants,Fast food,LGBT community,Homosexuality,Same-sex marriage,Fitness and wellness,Older devices,Mac,iPhone X,Huawei,VIVO,Oppo,iPhone 8,iPhone 8 Plus,Galaxy S8,Galaxy S8+,Galaxy S9,Galaxy S9+,smartphone e tablet,tablet,Cherry Mobile,Samsung Android,Windows,circle_id_x,Unnamed: 0_x,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,Unnamed: 0_y,circle_id_y,median_income_comuna,log_median_income_comuna
19,13120,-368.05529411764707,-776.5912364296782,1914,346060.3379749298,0.46761742022022906,0.5151030475829143,0.10212209656247656,0.3915082016624793,0.12254496221141227,0.12173371454378554,0.0,0.22646397814378819,0.14859953083005845,0.0,0.02782704219457238,0.18340215098380183,0.5324786500483595,0.32484011242010574,0.7100049817566554,0.22028711087125813,0.02143837625622766,0.0,0.0011216014604763043,0.26217087991361393,0.46212459301715625,0.147688932487504,0.11137960509607396,0.039834759180639716,0.15660176219678823,0.07158487422089603,0.0460576662161248,0.4326104369461984,0.5018700631713142,0.4358542873220466,0.08514241274555248,0.021555896408967483,0.0,0.7131931947563486,0.16798237261470236,0.03243428554633792,0.0,0.1465577457654475,0.0,0.0,0.012868469500717652,0.0,0.0011216014604763043,0.0,0.0,0.0,0.7017946013334128,0.35483463477355787,0.0,0.25249194465771696,0.06382866101103872,1914,3201,-776.5912364296782,-368.05529411764707,4.849709955299944,0.9077572446156479,286,192,1008962.0,13.824432637576006
20,13121,-167.46470588235292,-353.3706979656605,680,155666.85810150875,0.4878165547102276,0.5000538348905315,0.12389649937637918,0.2848589351220218,0.0850681891287313,0.08518040921216535,0.0,0.2150857666450363,0.12580722407704067,0.0,0.035850149306796926,0.08886859285757304,0.6613064988658055,0.2509334942751496,0.7212176717748653,0.21733656546581945,0.03357967866014387,0.0,0.0,0.2927190771478832,0.45437224447871793,0.160496253390527,0.12346148905087968,0.040266947126379245,0.14867633616894804,0.053304951218912676,0.03692794455397376,0.3749021234667233,0.42290966178105,0.41329232239084207,0.07488295752025495,0.019130635141775088,0.0,0.673745534397255,0.1961221414964147,0.009044935437322666,0.0,0.18791527638640926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7443831515096597,0.3943703012225323,0.0,0.2883268900616849,0.05182338438110544,680,1495,-353.3706979656605,-167.46470588235292,2.5326830613458564,0.9427517983046647,297,132,400000.0,12.89921982609012
21,13122,-803.6505882352944,-1692.832951364284,3627,324521.69966854405,0.465044662365387,0.522607763385266,0.12377052198893325,0.3068609540085492,0.07497465744991161,0.07489130183807659,0.0,0.21752514451412225,0.1445247102172217,0.0,0.024652978750840427,0.11903709769940574,0.620872572536534,0.27746393043435236,0.7293524250039356,0.2215691852578463,0.024609698578863845,0.0,0.0,0.2777079217871521,0.4715989309916195,0.09494976922408456,0.10806173184929291,0.027139745853124606,0.1419513226746556,0.04282806050653966,0.026686853695391158,0.3903400933837688,0.44765821967249353,0.42609404642333903,0.06419639164866953,0.003208908543952397,0.0,0.6908405306983867,0.18355243733422358,0.0020990344665349787,0.0,0.16493129012366317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270732848286997,0.3797297011379205,0.0,0.2791534113715703,0.052871774892612085,3627,7524,-1692.832951364284,-803.6505882352944,14.638436684565665,0.8663398297467532,302,155,553159.0,13.223400761781747
22,13123,-300.86823529411765,-635.5084547548504,1833,279983.9812579344,0.48351499961471217,0.4967416155439856,0.09755218060722048,0.3830337640245262,0.12398987939290192,0.12329415736651782,0.0,0.22873839499695536,0.14013029683595626,0.0,0.026316038045788078,0.1877461558741788,0.5353410136045968,0.33714513645143696,0.7114415076597105,0.24112326700863773,0.024220675564155112,0.0,0.00064615104802075,0.30314187508221263,0.4236429953162542,0.1675531181456294,0.10728781418294844,0.0409516240654945,0.16073584550787434,0.07092127706955952,0.04347872717450277,0.4286440616379992,0.4957114234606984,0.4224462837259172,0.08493060168581747,0.023411906782303402,0.0,0.7079648924254811,0.17118081312096617,0.03482727264825553,0.0,0.1446531585585254,0.0,0.0,0.015915650515698276,0.0,0.0006640996882435487,0.0,0.00040683584505010187,0.00040683584505010187,0.7185856609000986,0.36356681893787146,0.0,0.2554602333804317,0.0772703223149953,1833,2970,-635.5084547548504,-300.86823529411765,4.216037988634743,0.9273111573411243,326,209,926973.5,13.739680257300114
23,13124,-768.7070588235295,-1627.7356233087462,4675,334816.98732428736,0.48260753474332896,0.5036470869275902,0.13473980275987207,0.26179100048090953,0.06072774000752532,0.06056316279957384,0.0,0.20890385895312186,0.1348185879224566,0.0,0.03293524296844645,0.0680788380882168,0.6819392038922831,0.2439091296228459,0.7323771267486702,0.23188258686461222,0.02939558204374236,0.0,0.0,0.2789276863369678,0.4707831426930447,0.09796787388309808,0.12739806796993952,0.031868642402228003,0.14549813113792315,0.03789768853921508,0.02894309469181319,0.37009632739916,0.42386781144652796,0.41537102348066474,0.06638629604599523,0.01401348638918884,0.0,0.6894544337951023,0.1880754644256256,0.0,0.0,0.19345586243869436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446197563624837,0.4019514507837183,0.0,0.29187940897131587,0.035661691939729914,4675,7958,-1627.7356233087462,-768.7070588235295,13.63905651000366,0.2180615014914699,335,147,400000.0,12.89921982609012
24,13125,-900.5576470588242,-1909.8169095097007,7415,377774.996768766,0.48948511648165893,0.502024874917209,0.13435912265083244,0.274100732728862,0.06897922980100167,0.0687476491742418,0.0,0.20201805969430697,0.14962848808318258,0.0,0.02846646831065496,0.08271410888865396,0.6754346174203497,0.24678671259253612,0.7342678967285188,0.21360189809211827,0.026443852039790966,0.0,0.0,0.28969675777074927,0.46562095968652495,0.1421483660876894,0.1275237976395053,0.03313376200631082,0.14681973477061158,0.04752288138606561,0.02129412380295891,0.37095132253492596,0.41964153261637277,0.4154726418871073,0.06041160158949833,0.006264752000289978,0.0,0.6852788589827266,0.18691723963274487,0.0,0.0,0.19530556808684682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471000452911903,0.39766782607097084,0.0,0.3007769612566059,0.03791230226734471,7415,10017,-1909.8169095097007,-900.5576470588242,16.52812212804429,0.9228650417250414,358,292,531655.0,13.183750061718541
25,13126,-300.85058823529414,-636.289202491787,1810,197095.53442098867,0.4930495261980077,0.4947834059126287,0.13258211184384058,0.29058087056251286,0.10105201932140627,0.1007059295256208,0.0,0.2222057154878165,0.12077427839892196,0.0,0.03874353786358338,0.07885233122812639,0.6783406372668035,0.2662736927875847,0.7297306592584877,0.2319943562035992,0.03410552477573992,0.0,0.0005777717477422668,0.3000829887667302,0.4517643557225255,0.21761923407061293,0.12662467318155493,0.039103435940187434,0.1543697883605835,0.05286300230890458,0.037297017735189064,0.370723994925223,0.42753251779332907,0.40963411198493505,0.079092290464957,0.024878597977405638,0.0,0.6689713829108754,0.1952690273635462,0.0011946656566834512,0.0,0.1915857173172271,0.0,0.0,0.0005013063579916767,0.0,0.0002523357861769472,0.0,0.0,0.0,0.752954412988993,0.4085358569684967,0.0,0.29662830386884875,0.04722235219573959,1810,3501,-636.289202491787,-300.85058823529414,3.392861559817974,0.9244456309926166,385,186,400000.0,12.89921982609012
26,13127,-367.45529411764704,-777.024177606149,2503,260999.80054649225,0.49546572994425403,0.48865783793865514,0.12406997494867261,0.29704614016627623,0.1043150910499374,0.10423964085114705,0.0,0.2222482489415084,0.11879483053776063,0.0,0.03676985371551946,0.09159364081077502,0.6609831242072735,0.28672817308003207,0.7254451573861916,0.2185679486082098,0.0343290930641353,0.0,0.0002804459456280704,0.3049216821497523,0.44371239757892067,0.24389548074553838,0.12192024346556893,0.040635289437389484,0.16189550386153165,0.05437616928649638,0.03329838943968217,0.3837073538702191,0.4404528658109044,0.41322891951872004,0.0747264524581754,0.021371630650748683,0.0,0.6757027617033572,0.19792103491384108,0.008959225797017469,0.0,0.1851257818826261,0.0,0.0,0.0003271869365660822,0.0,0.0002882361107844058,0.0,0.00017657707687693323,0.00017657707687693323,0.7552041585960466,0.4144659126293848,0.0,0.295974396460103,0.04633765089970348,2503,4389,-777.024177606149,-367.45529411764704,4.597272551789566,0.9237479533358599,394,243,438025.0,12.990031265355288
27,13128,-501.0352941176469,-1060.8175475162711,3389,261640.1753030169,0.4849799728622067,0.504902649162477,0.13483199494739456,0.2567494453870237,0.0740874850069277,0.07392845123058428,0.0,0.21131082310311808,0.1282149578304584,0.0,0.036321286383488215,0.07089981897922933,0.6860321085379432,0.24911045116068917,0.7384475526034143,0.22518691087263212,0.03433373553656414,0.0,0.0002598186077833438,0.29060265124176426,0.46767808006163747,0.1468564454192621,0.1317822771570007,0.03608210135162318,0.15074406584333147,0.0447131292637369,0.03128548369485884,0.37356937138832275,0.420946350350254,0.412808677644236,0.07513830369405011,0.013056811053989002,0.0,0.6724643321062211,0.19535305610570763,0.0006298632915959849,0.0,0.1970590690471198,0.0,0.0,0.0002598186077833438,0.0,0.0,0.0,0.0,0.0,0.7506798216631458,0.40387294134761215,0.0,0.29355591495972105,0.03816834846081844,3389,6180,-1060.8175475162711,-501.0352941176469,7.091901656062611,0.9356152304138143,405,237,430000.0,12.971540487669746
28,13129,-267.9894117647059,-565.018614256493,1061,148160.21764896042,0.489080991078289,0.5050684548125827,0.12690671721684915,0.3088285411822179,0.09871747821944661,0.09838512430220281,0.0,0.22315376693645803,0.1287764828780296,0.0,0.03707207152613284,0.09933081548419027,0.644610865911805,0.26645972786581906,0.7192650421110173,0.214519422820465,0.032567068267886815,0.0,0.0,0.275722974528687,0.46810898935183304,0.16770661907250706,0.12143844216114257,0.03962814300929482,0.15221299666438398,0.055491759276804366,0.039976227845145214,0.39517359519414297,0.44627727348057894,0.42448286984611777,0.0732858802136186,0.01797609496609057,0.0,0.6745887546286214,0.18827778826427086,0.007558933598087377,0.0,0.1849548377476444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350244769481838,0.3848000110035257,0.0,0.28547143520447144,0.05786904937273559,1061,3388,-565.018614256493,-267.9894117647059,2.916585827357593,0.9343752734358104,420,136,453578.0,13.024922529337639
29,13130,-267.9894117647059,-565.2256730800225,1050,197831.81731061064,0.48073581005796,0.5099103179983124,0.11836284603803461,0.33878756163461277,0.1115257126444914,0.1115218792303572,0.0,0.22699931405245355,0.13339671671051376,0.0,0.037368580433987275,0.11274016086659452,0.6205755417163035,0.275265090617127,0.7102598451986842,0.2064587171655781,0.0305931202655159,0.0,0.0,0.25509839498528153,0.47840155366400555,0.19160869724472962,0.12367506153795386,0.03864148284699986,0.165546660480699,0.0614344115899094,0.042108072743324364,0.41110224164955866,0.4706549801903277,0.4436003566383566,0.07801036524867604,0.02498879443980625,0.0,0.6999156986124022,0.18220796067558673,0.015472099756084249,0.0,0.17995238113443798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7218633370010249,0.37770061493596774,0.0,0.27488808809331466,0.06209911450330421,1050,3452,-565.2256730800225,-267.9894117647059,2.8224795521698502,0.9269064670809194,428,135,591898.5,13.291090446463745
30,13131,-201.2435294117647,-423.8506979656605,535,105405.96427061506,0.4847905023523153,0.5116830953067875,0.13753304162967228,0.2576268249245896,0.07021685299743283,0.07062611975960048,0.0,0.2192614749146013,0.12982294261169333,0.0,0.04083438534647943,0.06257994386247716,0.702924897350086,0.2483251784795408,0.7278392430231851,0.21909150528775478,0.03867769139988331,0.0,0.0,0.27681178308821947,0.4855872564304965,0.11269021148204914,0.13136981932794692,0.0402628269739121,0.15778479900969605,0.05146092051062052,0.03794272013204921,0.37491350899484244,0.4318093012728982,0.4333041426977156,0.07363895139250093,0.024835900195041963,0.0,0.6953954719616304,0.20496916351075894,0.0,0.0,0.20777332074777502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644923156051128,0.4264275852090547,0.0,0.3041678194548607,0.0439494599421936,535,2631,-423.8506979656605,-201.2435294117647,1.841827354979287,0.928500911806606,436,79,430000.0,12.971540487669746
31,13132,-567.4811764705884,-1199.735623308746,4341,110775.08217068431,0.4378885613432393,0.5341447732655532,0.08451569608949584,0.3996675593698561,0.09390343229158174,0.09366902754254022,0.0,0.19845727055481788,0.17363751880868955,0.0,5.999158184149434e-05,0.2773621905944559,0.43313823675718277,0.39694857820973345,0.7103413826973284,0.23328507293517362,0.0019938307614339127,0.0,0.0,0.2597188772159976,0.44593591544458877,0.12838894460393496,0.06428018248650047,0.01779497343136619,0.13383465524542226,0.03790447174199505,0.007157286631003396,0.43476845989482477,0.4855041117162106,0.397140017158318,0.03974743944080121,0.0,0.0,0.7095152002707198,0.14491533885739097,0.026969095893597545,0.0,0.09118916842509522,0.0,0.0,0.0022268451158943,0.0,0.0,0.0,0.0,0.0,0.7006502709924326,0.34654669095316837,0.0,0.2270579637547862,0.0600822424376589,4341,7650,-1199.735623308746,-567.4811764705884,8.384444796386447,0.9266036598520272,442,226,1114425.0,13.923849134792658
32,13201,-1141.9682352941174,-2398.8222635864377,1570,1059754.9950040416,0.47701270314982863,0.49506424170420893,0.12795694580045747,0.25902170129250185,0.06356516024035466,0.06450690011203884,0.0,0.19482125108131618,0.1374804404888954,0.0,0.034246431059210235,0.07824515814950359,0.6718674859382722,0.23481475661785717,0.7451830321879227,0.22623732359010085,0.031516059319210775,0.0,0.0,0.3341118810342821,0.4304788491053069,0.09691057611652291,0.1212271976466202,0.03239736598116925,0.1358721035187123,0.04650245018297398,0.03047420833182247,0.3476053971756837,0.38734347426084487,0.38216035455292224,0.0648513433296458,0.017313815231027235,0.0,0.6405446383476749,0.1889691286685489,0.0,0.0,0.18963525612801177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799961282008298,0.3380625042954134,0.0,0.26071131847095796,0.04297361966268302,1570,16167,-2398.8222635864377,-1141.9682352941174,24.118921612460646,0.8679242041601885,459,64,500000.0,13.122363377404328
33,13202,-302.5094117647059,-634.5582952532079,209,51240.252971898015,0.4767543876568171,0.48413223377586256,0.12029664792895892,0.24491449899965212,0.049854070561567626,0.05050842285893253,0.0,0.18630117170815183,0.12555590769412844,0.0,0.015165216802086353,0.06284935296504504,0.6507825466013748,0.2263633746492706,0.7289914807372412,0.22732424316029864,0.0,0.0,0.0,0.3419836033058603,0.40110794399061855,0.10005109674425237,0.09060778336879667,0.0,0.12349019493970274,0.04093022935050492,0.0,0.33032531969064477,0.36460171677713743,0.35944786933784806,0.05749286923220004,0.0,0.0,0.6102809822543637,0.1839396355133319,0.0,0.0,0.18045504804586157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802928029178454,0.3272278527239021,0.0,0.25425233139828085,0.04253741461000533,209,4473,-634.5582952532079,-302.5094117647059,6.045072411550053,0.042897603274321607,493,13,558435.0,13.232893507549143
34,13203,-369.23764705882354,-775.3390429901447,775,8911.329472602662,0.47423820827323165,0.4846912733577399,0.0002956200395364413,0.22438383089184266,0.0,0.0,0.0,0.18145155840401814,0.00030768616359915315,0.0,0.0,0.0002533886053169497,0.6102233971237684,0.2104056673776159,0.7245296347955935,0.1995361710515615,0.0,0.0,0.0,0.30248457394815537,0.3612331767552021,0.00024735554328559375,0.00025942166734830565,0.0,0.0003016531015677973,0.0,0.0,0.2673467599798036,0.29819911736734867,0.27486202954664557,0.0,0.0,0.0,0.4923928624426727,0.17970867647941516,0.0,0.0,0.16947103740286873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5678085672609712,0.3123932164423939,0.0,0.2136397847563375,0.0,775,5577,-775.3390429901447,-369.23764705882354,5.067564148983001,0.0032096554009371286,502,53,,
35,13301,-433.24823529411765,-918.4727319035519,3988,9484.649643039513,0.49395600727356065,0.5004634280687017,0.04802879058877688,0.21069780869014473,0.0,0.0,0.0,0.1516671702773073,0.06918402283670147,0.0,0.0,0.047324212798492436,0.6327813222221722,0.19958125688694373,0.733162435726245,0.17350655145768568,0.0,0.0,0.0,0.22116967576065133,0.47730168645189003,0.044840322543587836,0.03987018899379189,0.0,0.045487986996173374,0.0,0.0,0.2766802113426386,0.3072690556794225,0.29460697920370366,0.0,0.0,0.0,0.63945764881853,0.14601254414260287,0.0,0.0,0.13445586873848728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7521027867864413,0.44010812864998494,0.0,0.2255521468690219,0.0,3988,6747,-918.4727319035519,-433.24823529411765,8.022410160939152,0.02628455902723009,513,298,,
36,13302,-333.3058823529412,-707.6628914051944,2968,34144.941016590456,0.46957909192930014,0.5018479620635181,0.11879567231160629,0.315908180392335,0.06731494187616915,0.06731494187616915,0.0,0.16890482598951587,0.18673620507339922,0.0,0.0,0.11440478783510821,0.6093897942870042,0.2687789486596465,0.7340588814182527,0.20787737294928715,0.0,0.0,0.0,0.22263694447920462,0.4886544638149592,0.09437913221045936,0.11061552082662168,0.0,0.12951452695824794,0.0,0.0,0.3669909528009324,0.41022211152627586,0.41926459897321966,0.0,0.0,0.0,0.7254362361355507,0.1435300775514995,0.0,0.0,0.1788132444355346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315254719040004,0.38271244974769664,0.0,0.2595220324903481,0.0,2968,5305,-707.6628914051944,-333.3058823529412,5.988981424964567,0.04226563893649657,526,291,863587.0,13.668849924244087
37,13401,-1074.6576470588234,-2262.755523766193,1349,474461.2936380224,0.487066266145366,0.5129312301193936,0.13144639867676905,0.25246101427128104,0.061484986503531375,0.06151282321193559,0.0,0.20378544735144843,0.13615270622778536,0.0,0.03155043159778629,0.06721296394805773,0.7023262192903552,0.23984756028696583,0.7483029657504098,0.2537012588073726,0.029358641714666872,0.0,0.0,0.3158981405523963,0.45248533573180827,0.09685351971945155,0.12207029929237571,0.029140596410688835,0.15951073707197921,0.041764087062740256,0.020842591970660906,0.3598073023640246,0.39960732868828114,0.40019178589310406,0.06638283712596803,0.004890203588487661,0.0,0.6677260021275044,0.19912521330922053,0.0,0.0,0.19908265990067955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619881934395887,0.41124887963076784,0.0,0.2970273148352786,0.03504046105625024,1349,17648,-2262.755523766193,-1074.6576470588234,22.358535684210068,0.4587110013383878,536,3,421385.0,12.951302184085083
38,13403,-436.72470588235285,-920.0637488724974,357,13300.026528856699,0.4128551965025276,0.43339212358523355,0.055914820324818516,0.23563689187795744,0.03019306402038264,0.03019306402038264,0.0,0.17214193739030217,0.06445421942608287,0.0,0.0036798200989386102,0.03922429340866878,0.6626989779101369,0.2048879095527454,0.7407515595495039,0.19813886665385283,0.00301076189913159,0.0,0.0,0.24472220955521579,0.40321409142447506,0.034925231924090507,0.051935342895893535,0.0031780264490833448,0.14045384561158003,0.023144100824433876,0.002759865074203957,0.3136726166992876,0.349930948735639,0.3479682179188112,0.028284466740187662,0.0,0.0,0.6821241413068957,0.1675228747756356,0.0,0.0,0.16583584033111454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7358843076941406,0.3884374878516108,0.0,0.25382259545810026,0.023758888683211115,357,7462,-920.0637488724974,-436.72470588235285,8.720736896876764,0.3773219255475262,568,1,485633.0,13.093208473584834
39,13604,-134.25058823529412,-283.1721934395339,235,37872.917782471704,0.4780993180570544,0.50201899197635,0.13958569762397835,0.2785320412397451,0.07110273089872689,0.07110273089872689,0.0,0.20200086557605137,0.15500325364119102,0.0,0.04055070937388386,0.0827033447732722,0.6714283352051911,0.23951146941683624,0.7328506471863201,0.20963590184944048,0.0340534946456436,0.0,0.0,0.2818257694221731,0.4720546556174533,0.08597756043302184,0.132145652064385,0.036028967062911345,0.15699785068441396,0.055387867155313776,0.031240786906259563,0.3771296665786065,0.43052093561619525,0.4110404410143158,0.06631085669524042,0.0,0.0,0.704524405422019,0.18303985716640792,0.0,0.0,0.19516125602447137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739204008431133,0.3948575216210353,0.0,0.2950511926437515,0.050466188590462,235,2330,-283.1721934395339,-134.25058823529412,1.3427354917119387,0.05269139840597753,581,90,489851.0,13.101856542211962
